metadata_source,query_ids,best_query_rank,openalex_id,doi,title,abstract,publication_date,year,type,venue,publisher,authors,cited_by_count,landing_url,open_pdf_url,is_oa,dedup_key,screen_status,relevance_score,core_perovskite_pv,has_stability_terms,has_curve_time_terms,has_nonmonotonic_terms,has_clustering_terms,is_review_title,doi_url
OpenAlex,oa_light_soaking_recovery;oa_reversible_degradation,83,https://openalex.org/W2955509738,10.1038/s41598-019-45756-1,High Power UV-Light Irradiation as a New Method for Defect Passivation in Degraded Perovskite Solar Cells to Recover and Enhance the Performance,"Although the power conversion efficiency (PCE) of perovskite solar cells (PSCs) reached up to 23%, their short lifetime and fast degradation still remain as the main challenges. In this work, a new facile optical method based on the high power UV-irradiation is presented for the recovery of the degraded PSCs. Addition to the full recovery of the performance, about 20% PCE enhancement and hystersis reduction are also achieved by UV-irradiation. UV-treatment causes modifications in both the bulk properties of the perovskite layer and the energy equilibrium at the interfaces. It is shown that UV-treatment effectively passivates the surface and grain boundaries defects in different types of the devices comprising normal and inverted configurations that is confirmed by the reduction of the density of defect states (DOS). It is proposed that UV-light passivates the shallow and deep defects by dissociation of adsorbed hydroxyl groups and water molecules during the device storage.",2019-07-01,2019,article,Scientific Reports,,Farzaneh Arabpour Roghabadi; Nasibeh Mansour Rezaei Fumani; Maryam Alidaei; Vahid Ahmadi; Seyed Mojtaba Sadrameli,42,https://doi.org/10.1038/s41598-019-45756-1,https://www.nature.com/articles/s41598-019-45756-1.pdf,True,doi:10.1038/s41598-019-45756-1,B_perovskite_stability_related,26,True,True,False,True,False,False,https://doi.org/10.1038/s41598-019-45756-1
OpenAlex,oa_reversible_degradation,113,https://openalex.org/W4386629916,10.1039/d3mh01293j,Dynamic covalent polymer engineering for stable and self-healing perovskite solar cells,"Utilizing acylhydrazone-bonded waterborne polyurethane as a dynamic covalent polymer engineering approach, self-repairing perovskite solar cells demonstrate excellent durability with activation occurring at a relatively low temperature of ∼60 o C.",2023-01-01,2023,article,Materials Horizons,,Peng Xu; Jian Liu; Shuai Wang; Jiujiang Chen; Bin Han; Yuanyuan Meng; Shuncheng Yang; Lisha Xie; Mengjin Yang; Runping Jia; Ziyi Ge,40,https://doi.org/10.1039/d3mh01293j,https://pubs.rsc.org/en/content/articlepdf/2023/mh/d3mh01293j,True,doi:10.1039/d3mh01293j,B_perovskite_stability_related,26,True,True,False,True,False,False,https://doi.org/10.1039/d3mh01293j
OpenAlex,oa_reversible_degradation,48,https://openalex.org/W3093448476,10.1021/acsami.0c17323,Hysteresis and Instability Predicted in Moisture Degradation of Perovskite Solar Cells,"The degradation of the perovskite solar cell structure was expected recently to be reversible, which opened a new gate to the enhancement of the device lifetime by reversing the process. However, the kinetic details of the structural collapse and recovery are still missing, without which the perovskite reversibility cannot be further explored. Due to the experimental difficulty, a purposeful numerical model was conducted in this report, to simulate the water diffusion process in the perovskite structure in both directions. It was found that the moisture diffusion needs to be initiated by a certain level of structural imperfection and is non-Fickian, as assisted by the collapse of the perovskite into the 1D chains. The reversibility was verified by the back diffusion, but accompanied by hysteresis, stagnancy, and even surprising instability, which initiated the water flow under initial equilibrium, due possibly to the imbalance during the reconstruction of the perovskite lattice. These observations offer new insights to form strategies of improvement, for example, via the possible self-healing perovskite devices.",2020-10-15,2020,article,ACS Applied Materials & Interfaces,,Kelvin J. Xu; Ryan Taoran Wang; Fan Xu; Jason Y. Chen; Gu Xu,38,https://doi.org/10.1021/acsami.0c17323,,False,doi:10.1021/acsami.0c17323,B_perovskite_stability_related,26,True,True,False,True,False,False,https://doi.org/10.1021/acsami.0c17323
OpenAlex,oa_reversible_degradation,129,https://openalex.org/W4403843987,10.1002/anie.202418763,Ligand Assisted Hydrogen Bonding: A Game‐Changer in Lead Passivation and Stability in Perovskite Solar Cells,"Abstract Lead halide perovskite solar cells (PSCs) have demonstrated power conversion efficiencies comparable to silicon‐based solar cells, yet their instability under environmental stressors, such as humidity, heat, and light, remains a significant barrier to commercialization. A primary cause of this instability is the uncoordinated lead ions (Pb 2+ ), which accelerates the degradation of PSCs and pose environmental concerns due to potential lead leakage. Recently, the introduction of ligands into PSCs has shown promise in mitigating lead toxicity through effective passivation, primarily by forming hydrogen bonds (H‐bonds) between functional groups of the ligands and the perovskite structure. In this minireview, we explore the critical role of H‐bonds in stabilizing PSCs by enhancing the structural integrity of the perovskite layer and reducing lead leakage. Furthermore, we discuss the contribution of these ligands in defect passivation, hydrophobicity, self‐encapsulation, cross‐linking, and self‐healing mechanisms. These insights will highlight the multi‐functional capabilities of ligands in improving the long‐term stability and durability of PSCs, offering pathways to address current challenges in their commercialization.",2024-10-28,2024,article,Angewandte Chemie International Edition,,Rida Ahmed; Sajid Ur Rehman; Zhiliang Chen; Feihong Ye; Xingang Ren,37,https://doi.org/10.1002/anie.202418763,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202418763,True,doi:10.1002/anie.202418763,B_perovskite_stability_related,26,True,True,False,True,False,False,https://doi.org/10.1002/anie.202418763
Crossref,cr_light_soaking_recovery,132,,10.1021/acsami.8b08958,Eliminating Light-Soaking Instability in Planar Heterojunction Perovskite Solar Cells by Interfacial Modifications,,2018-09-07,2018,journal-article,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),Pang Wang; Feilong Cai; Liyan Yang; Yu Yan; Jinlong Cai; Hui Wang; Robert S. Gurney; Dan Liu; Tao Wang,37,https://doi.org/10.1021/acsami.8b08958,,False,doi:10.1021/acsami.8b08958,B_perovskite_stability_related,26,True,True,False,True,False,False,https://doi.org/10.1021/acsami.8b08958
OpenAlex,oa_light_soaking_recovery,178,https://openalex.org/W4388524100,10.1038/s42256-023-00736-z,Self-supervised deep learning for tracking degradation of perovskite light-emitting diodes with multispectral imaging,"Abstract Emerging functional materials such as halide perovskites are intrinsically unstable, causing long-term instability in optoelectronic devices made from these materials. This leads to difficulty in capturing useful information on device degradation through time-consuming optical characterization in their operating environments. Despite these challenges, understanding the degradation mechanism is crucial for advancing the technology towards commercialization. Here we present a self-supervised machine learning model that utilizes a multi-channel correlation and blind denoising to recover images without high-quality references, enabling fast and low-dose measurements. We perform operando luminescence mapping of various emerging optoelectronic semiconductors, including organic and halide perovskite photovoltaic and light-emitting devices. By tracking the spatially resolved degradation in electroluminescence of mixed-halide perovskite blue-light-emitting diodes, we discovered that lateral ion migration (perpendicular to the external electric field) during device operation triggers the formation of chloride-rich defective regions that emit poorly—a mechanism that would not be resolvable with conventional imaging approaches.",2023-11-09,2023,article,Nature Machine Intelligence,,Kangyu Ji; Weizhe Lin; Yuqi Sun; Lin‐Song Cui; Javad Shamsi; Yu‐Hsien Chiang; Jiawei Chen; Elizabeth M. Tennyson; Linjie Dai; Qingbiao Li; Kyle Frohna; Miguel Anaya; Neil C. Greenham; Samuel D. Stranks,33,https://doi.org/10.1038/s42256-023-00736-z,https://www.nature.com/articles/s42256-023-00736-z.pdf,True,doi:10.1038/s42256-023-00736-z,B_perovskite_stability_related,26,True,True,False,True,False,False,https://doi.org/10.1038/s42256-023-00736-z
Crossref,cr_curve_clustering;cr_outdoor_diurnal;cr_pce_time_curve;cr_reversible_degradation,5,,10.3390/nano12173027,"Investigation of the Surface Coating, Humidity Degradation, and Recovery of Perovskite Film Phase for Solar-Cell Applications","Presently, we inquire about the organic/inorganic cation effect on different properties based on structure, morphology, and steadiness in preparing a one-step solution of APbI3 thin films, where A = MA, FA, Cs, using spin coating. This study was conducted to understand those properties well by incorporating device modeling using SCAPS-1D software and to upgrade their chemical composition. X-ray diffraction (XRD) was used to analyze the crystal structures. Atomic Force Microscopy (AFM) and Scanning Electron Microscopy (SEM) were conducted to characterize the surface morphology; photoluminescence, Transmission Electron Microscopy (TEM), and a UV–Visible spectrometer helped us to study the optical properties. The (110) plane is where we found the perovskite’s crystalline structure. According to the XRD results and by changing the type of cation, we influence stabilization and the growth of the APbI3 absorber layer. Hither, a homogenous, smooth-surfaced, pinhole-free perovskite film and large grain size are results from the cesium cation. For the different cations, the band gap’s range, revealed by the optical analysis, is from 1.4 to 1.8 eV. Moreover, the stability of CsPbI3 remains excellent for two weeks and in a ~60% humid environment. Based on the UV–Visible spectrometer and photoluminescence characterization, a numerical analysis for fabricated samples was also performed for stability analysis by modeling standard solar-cell structures HTL/APbI3/ETL. Modeling findings are in good agreement with experimental results that CsPbI3 is more stable, showing a loss % in PCE of 14.28%, which is smaller in comparison to FAPbI3 (44.46%) and MAPbI3 (20.24%).",2022-08-31,2022,journal-article,Nanomaterials,MDPI AG,Amal Bouich; Julia Marí-Guaita; Faisal Baig; Yousaf Hameed Khattak; Bernabé Marí Soucase; Pablo Palacios,30,https://doi.org/10.3390/nano12173027,,False,doi:10.3390/nano12173027,B_perovskite_stability_related,25,True,True,False,True,False,False,https://doi.org/10.3390/nano12173027
Crossref,cr_reversible_degradation,14,,10.1016/j.spmi.2020.106677,XRD characterization of graphene-contacted perovskite solar cells: moisture degradation and dark-resting recovery,,2020-10,2020,journal-article,Superlattices and Microstructures,Elsevier BV,Mahdi Ghadiri; Aniseh Kafi Kang; Nima E. Gorji,30,https://doi.org/10.1016/j.spmi.2020.106677,,False,doi:10.1016/j.spmi.2020.106677,B_perovskite_stability_related,25,True,True,False,True,False,False,https://doi.org/10.1016/j.spmi.2020.106677
OpenAlex,oa_light_soaking_recovery;oa_reversible_degradation,45,https://openalex.org/W3183381298,10.1021/acsaem.1c00588,Bias-Dependent Dynamics of Degradation and Recovery in Perovskite Solar Cells,"Degradation of perovskite solar cells (PSCs) is often found to be partially or fully reversible when the cells are allowed to recover in the dark. Unlike the dynamics of degradation, knowledge about the dynamics of PSC cell recovery is very limited. Here, we demonstrate that the PSC recovery strongly depends on the electrical bias conditions during the light-induced degradation and that it can be manipulated by applying an external electrical bias during the recovery phase. Investigation of the recovery dynamics allows us to analyze the degradation mechanisms in detail. More specifically, we aged a mixed-cation mixed-halide PSC with a n-i-p structure under illumination in open-circuit (OC) or short-circuit (SC) conditions, and periodically measured their characteristics during the recovery. PSCs aged in SC degrade faster and fully recover after the light is switched off, while the performance of the cells aged in OC does not recover but instead further decreases after the light is switched off (“drop-in-dark” effect). With the use of transient photoluminescence, secondary ion mass spectrometry, and drift-diffusion-based simulations, we hypothesize that extrinsic ion migration causes the drop-in-dark effect, by forming an electron extraction barrier at the metal oxide electron transport layer. The applied bias alleviates this effect. Our results are relevant for gaining a deeper understanding of the multiple degradation mechanisms present in perovskite solar cells, and for finding a practical way to assist their recovery.",2021-07-16,2021,article,ACS Applied Energy Materials,,Michela Prete; Mark Khenkin; Damian Głowienka; Bhushan Ramesh Patil; Jonas Sandby Lissau; İlker Doğan; J. Lundsgaard Hansen; Till Leißner; Jacek Fiutowski; Horst‐Günter Rubahn; Brian Julsgaard; Péter Balling; Vida Turkovic; Yulia Galagan; Eugene A. Katz; Morten Madsen,28,https://doi.org/10.1021/acsaem.1c00588,,True,doi:10.1021/acsaem.1c00588,B_perovskite_stability_related,25,True,True,False,True,False,False,https://doi.org/10.1021/acsaem.1c00588
Crossref,cr_reversible_degradation,19,,10.1016/j.matdes.2016.11.012,Modeling the degradation/recovery of open-circuit voltage in perovskite and thin film solar cells,,2017-01,2017,journal-article,Materials &amp; Design,Elsevier BV,Pezhman Darvishzadeh; Meisam Babanezhad; Razi Ahmadi; Nima E. Gorji,26,https://doi.org/10.1016/j.matdes.2016.11.012,,False,doi:10.1016/j.matdes.2016.11.012,B_perovskite_stability_related,25,True,True,False,True,False,False,https://doi.org/10.1016/j.matdes.2016.11.012
Crossref,cr_curve_clustering;cr_outdoor_diurnal;cr_pce_time_curve;cr_reversible_degradation,4,,10.1039/c6ra06635f,Modeling the degradation and recovery of perovskite solar cells,Degradation and recovery can be modelled differently for every bias range.,2016,2016,journal-article,RSC Advances,Royal Society of Chemistry (RSC),Hamed Sohrabpoor; Giovanni Puccetti; Nima E. Gorji,26,https://doi.org/10.1039/c6ra06635f,,False,doi:10.1039/c6ra06635f,B_perovskite_stability_related,25,True,True,False,True,False,False,https://doi.org/10.1039/c6ra06635f
Crossref,cr_reversible_degradation,199,,10.1039/c8ee90011f,"Correction: Interpretation and evolution of open-circuit voltage, recombination, ideality factor and subgap defect states during reversible light-soaking and irreversible degradation of perovskite solar cells","Correction for ‘Interpretation and evolution of open-circuit voltage, recombination, ideality factor and subgap defect states during reversible light-soaking and irreversible degradation of perovskite solar cells’ by Wolfgang Tress et al. , Energy Environ. Sci. , 2018, 11 , 151–165.",2018,2018,journal-article,Energy &amp; Environmental Science,Royal Society of Chemistry (RSC),Wolfgang Tress; Mozhgan Yavari; Konrad Domanski; Pankaj Yadav; Bjoern Niesen; Juan Pablo Correa Baena; Anders Hagfeldt; Michael Graetzel,23,https://doi.org/10.1039/c8ee90011f,,False,doi:10.1039/c8ee90011f,B_perovskite_stability_related,25,True,True,False,True,False,False,https://doi.org/10.1039/c8ee90011f
Crossref,cr_reversible_degradation,90,,10.1039/d2ta02352k,The degradation and recovery behavior of mixed-cation perovskite solar cells in moisture and a gas mixture environment,"Perovskite solar cell stability was investigated in moisture and gas mixtures. Moisture accelerates the degradation rate, but once light is removed, the performance is recoverable.",2022,2022,journal-article,Journal of Materials Chemistry A,Royal Society of Chemistry (RSC),George Wenson; Harshul Thakkar; Hsinhan Tsai; Joshua Stein; Rajinder Singh; Wanyi Nie,22,https://doi.org/10.1039/d2ta02352k,,False,doi:10.1039/d2ta02352k,B_perovskite_stability_related,25,True,True,False,True,False,False,https://doi.org/10.1039/d2ta02352k
Crossref,cr_operational_stability,46,,10.1063/1.5144038,Enhanced operational stability through interfacial modification by active encapsulation of perovskite solar cells,"Encapsulates are, in general, the passive components of any photovoltaic device that provides the required shielding from the externally stimulated degradation. Here we provide comprehensive physical insight depicting a rather non-trivial active nature, in contrast to the supposedly passive, atomic layer deposition (ALD) grown Al2O3 encapsulate layer on the hybrid perovskite [(FA0.83MA0.17)0.95Cs0.05PbI2.5Br0.5] photovoltaic device having the configuration: glass/FTO/SnO2/perovskite/spiro-OMeTAD/Au/(±) Al2O3. By combining various electrical characterization techniques, our experimental observations indicate that the ALD chemistry produces considerable enhancement of the electronic conductivity of the spiro-OMeTAD hole transport medium (HTM), resulting in electronic modification of the perovskite/HTM interface. Subsequently, the modified interface provides better hole extraction and lesser ionic accumulation at the interface, resulting in a significant lowering of the burn-in decay and nearly unchanged charge transport parameters explicitly under the course of continuous operation. Unlike the unencapsulated device, the modified electronic structure in the Al2O3 coated device is essentially the principal reason for better performance stability. Data presented in this communication suggest that the ionic accumulation at the spiro-OMeTAD/perovskite interface triggers the device degradation in the uncoated devices, which is eventually followed by material degradation, which can be avoided by active encapsulation.",2020-03-19,2020,journal-article,Applied Physics Letters,AIP Publishing,Sudeshna Ghosh; Roja Singh; Anand S. Subbiah; Pablo P. Boix; Iván Mora Seró; Shaibal K. Sarkar,21,https://doi.org/10.1063/1.5144038,,False,doi:10.1063/1.5144038,B_perovskite_stability_related,25,True,True,False,True,False,False,https://doi.org/10.1063/1.5144038
OpenAlex,oa_light_soaking_recovery;oa_reversible_degradation,121,https://openalex.org/W2766052429,10.1021/acs.jpcc.7b06402,The Role of Water in the Reversible Optoelectronic Degradation of Hybrid Perovskites at Low Pressure,"There is no doubt about the potential offered by the low-cost fabrication and high efficiency of hybrid organic–inorganic perovskite solar cells. However, the service lifetimes of these devices must be increased from months to years to capitalize on their potential. The archetypal hybrid perovskite for solar cells, methylammonium lead iodide (CH 3 NH 3 PbI 3, abbreviated MAPI), readily degrades in ambient atmosphere under standard operating conditions. Understanding the origin and effects of this degradation can pave the way to better engineer photovoltaic devices and the perovskite material itself. Herein we present the effects of varying pressure on the electrical performance of MAPI solar cells. Solar cell parameters, especially open circuit voltage, are significantly affected by the total ambient pressure and present an unexpected reversible behavior upon pressure cycling. We complement photoluminescence studies as a function of ambient atmosphere and temperature with first-principles density functional theory (DFT) calculations. The results suggest that the reversible intercalation of water in MAPI is a necessary component underlying this behavior.",2017-10-30,2017,article,The Journal of Physical Chemistry C,,Genevieve N. Hall; Michael Stückelberger; Tara Nietzold; Jessi Hartman; Ji‐Sang Park; Jérémie Werner; Bjoern Niesen; Marvin Cummings; Volker Rose; Christophe Ballif; Maria K. Y. Chan; David P. Fenning; Mariana I. Bertoni,20,https://doi.org/10.1021/acs.jpcc.7b06402,,True,doi:10.1021/acs.jpcc.7b06402,B_perovskite_stability_related,25,True,True,False,True,False,False,https://doi.org/10.1021/acs.jpcc.7b06402
Crossref,cr_light_soaking_recovery,13,,10.1002/lpor.202200475,Light Soaking Induced Halide Doping of Evaporated Spiro‐OMeTAD in Perovskite Solar Cells,"Abstract Identification and investigation of light soaking effect (LSE) as well as the associated physical mechanisms are crucial for achieving reliable power output and high stability of solar cells. Here, a profound LSE dependence on doping status of organic hole transport materials (HTMs) in perovskite solar cells is demonstrated. A tenfold efficiency enhancement is realized in the devices based on evaporated undoped HTMs caused by LSE. This light‐soaking behavior is attributed to the increased film conductivity, enhanced built‐in potential at perovskite/HTM interface, reduced interfacial charge accumulation, and suppressed nonradiative recombination in devices. Besides, chemical and structural analysis reveal that halide ions migration and subsequent photodoping of organic HTMs enables significant improvement of the film conductivity and hole mobility. Moreover, the HTM mobilities are proven to determine the LSE strength and kinetics, causing significant variation in photostability of devices.",2022-10-10,2022,journal-article,Laser &amp; Photonics Reviews,Wiley,Guozheng Du; Li Yang; Jinbao Zhang,19,https://doi.org/10.1002/lpor.202200475,,False,doi:10.1002/lpor.202200475,B_perovskite_stability_related,25,True,True,False,True,False,False,https://doi.org/10.1002/lpor.202200475
Crossref,cr_curve_clustering;cr_pce_time_curve,27,,10.1002/adfm.202308581,Degradation Evolution of Perovskite Solar Cells via In Situ Real‐Time Optical Observation,"Abstract Understanding the degradation kinetics of perovskite materials in operating perovskite solar cells (PSCs) is critical for developing methods to further enhance their device stability. However, it remains a challenge to capture the details and characteristics of the perovskite degradation process inside operating PSCs under different environmental conditions in real‐time at the microscopic scale. Herein, a novel, nondestructive real‐time in situ monitoring method based on a tapered seven‐core fiber optic sensor is demonstrated. The fiber‐optic sensor can be facilely inserted near the surface of the perovskite layer of a working PSCs to monitor its degradation kinetics without interfering with the performance of the device. Stable and reproducible correlations between real‐time material degradation and optical wavelength response under different humidity and temperature conditions are observed and quantified. This new measurement tool allows real‐time access to the detailed degradation evolution of PSCs, which not only guides the design of more stable devices but also offers the possibility to monitor the health status of PSCs in field applications.",2023-10-22,2023,journal-article,Advanced Functional Materials,Wiley,Binyun Xia; Junjun Jin; Ning Wang; Qidong Tai,15,https://doi.org/10.1002/adfm.202308581,,False,doi:10.1002/adfm.202308581,B_perovskite_stability_related,25,True,True,False,True,False,False,https://doi.org/10.1002/adfm.202308581
OpenAlex,oa_light_soaking_recovery,141,https://openalex.org/W3016110706,10.3389/fchem.2020.00200,Full Efficiency Recovery in Hole-Transporting Layer-Free Perovskite Solar Cells With Free-Standing Dry-Carbon Top-Contacts,") layer. Under these conditions, the perovskite surface was preserved from interaction with the solvent. Over a timescale of 90 days, HP-PSCs were systematically compared to reference cells with carbon-based top electrodes deposited by doctor blading (DB). We found that all the photovoltaic parameters recorded in HP-PSCs during time under ambient conditions settled on values systematically higher than those measured in the reference DB-PSCs, with efficiency stabilized at around 6% within the first few measurements. On the other hand, in DB-PSCs, a long-lasting (~14 days) degrading transient of the performances was observed, with a loss of efficiency from an initial ~8% to ~3%. Moreover, in HP-PSCs, a systematic day-by-day recovery of the efficiency after operation was observed (Δ~2%) by leaving the cell under open circuit, a nitrogen environment, and dark conditions. Noteworthily, a full recovery of all the parameters was observed at the end of the experiment, while DB-PSCs showed only a partial recovery under the same conditions. Hence, the complete release of solvent from the carbon contact, before an interface is established with the perovskite layer, offers a definite advantage through the long period of operation in preventing irreversible degradation. Our findings indeed highlight the crucial role of the interfaces and their feasible preservation under nitrogen atmosphere.",2020-04-17,2020,article,Frontiers in Chemistry,,Salvatore Valastro; Emanuele Smecca; Salvatore Sanzaro; Ioannis Deretzis; Antonino La Magna; Youhei Numata; Ajay Kumar Jena; Tsutomu Miyasaka; Antonio Gagliano; Alessandra Alberti,14,https://doi.org/10.3389/fchem.2020.00200,https://www.frontiersin.org/articles/10.3389/fchem.2020.00200/pdf,True,doi:10.3389/fchem.2020.00200,B_perovskite_stability_related,25,True,True,False,True,False,False,https://doi.org/10.3389/fchem.2020.00200
OpenAlex,oa_light_soaking_recovery,188,https://openalex.org/W4400944644,10.1021/acs.jpclett.4c01695,Co-Cation Engineering via Mixing of Acetamidinium and Rubidium in FASnI3 for Tin Perovskite Solar Cells to Attain 14.5% Efficiency,"High Resolution Image Download MS PowerPoint Slide Tin perovskite solar cells (TPSCs) were developed by adding the co-cations acetamidinium (AC) and rubidium (Rb) in varied proportions based on the FASnI 3 structure (E1). We found that adding 10% AC and 3% Rb can optimize the device (E1AC10Rb3) to attain an efficiency of power conversion of 14.5% with great shelf- and light-soaking stability. The films at varied AC and Rb proportions were characterized using XPS, SEM, AFM, GIWAXS, XRD, TOPAS, TOF-SIMS, UV–vis, PL, TCSPC, and femtosecond TAS techniques to show the excellent optoelectronic properties of the E1AC10Rb3 film in comparison to those of the other films. AC was found to have the effect of passivating the vacancy defects on the surface and near the bottom of the film, while Rb plays a pivotal role in passivating the bottom interface between perovskite and PEDOT:PSS. Therefore, the E1AC10Rb3 device with a band gap of 1.43 eV becomes a promising candidate as a narrow band gap device for tandem lead-free perovskite solar cell development.",2024-07-24,2024,article,The Journal of Physical Chemistry Letters,,Chun‐Hsiao Kuan; Tzu-Shen Liao; Sudhakar Narra; Yi‐Wei Tsai; Jhih‐Min Lin; Guan‐Ruei Chen; Eric Wei‐Guang Diau,10,https://doi.org/10.1021/acs.jpclett.4c01695,,True,doi:10.1021/acs.jpclett.4c01695,B_perovskite_stability_related,25,True,True,False,True,False,False,https://doi.org/10.1021/acs.jpclett.4c01695
Crossref,cr_reversible_degradation,120,,10.1016/j.jpowsour.2022.231294,Reversible degradation-assisted interface engineering via Cs4PbBr6 nanocrystals to boost the performance of CsPbI2Br perovskite solar cells,,2022-05,2022,journal-article,Journal of Power Sources,Elsevier BV,Wenwen Liu; Mengsha Cao; Jing Zhang; Jun Jiang; Haiyan Yu; Xiaomin Hao; Jing Zhang; Huafei Guo; Bijun Fang; Ningyi Yuan; Xihao Fan; Shuai Zhang; Jianning Ding,10,https://doi.org/10.1016/j.jpowsour.2022.231294,,False,doi:10.1016/j.jpowsour.2022.231294,B_perovskite_stability_related,25,True,True,False,True,False,False,https://doi.org/10.1016/j.jpowsour.2022.231294
Crossref,cr_light_soaking_recovery,31,,10.1002/solr.202400226,Mitigating the Degradation of MAPbI<sub>3</sub> Perovskite Solar Cells Under Continuous Light Soaking with ZnO@CdS:Epoxy Short‐Wavelength Sunlight‐Shielded Films,"The stability of MAPbI 3 ‐based (MA stands for methylammonium) perovskite solar cells (PVSCs) has been carefully examined by ZnO@CdS nanoparticle‐embedded epoxy films (EP‐ZC films), device encapsulation (of glass sheet and UV‐curing gel), and in different temperatures, 10 °C, room temperature (no temperature control), and 65 °C. EP‐ZC films are used for shielding the short wavelength of the sunlight (UV, near UV, violet, and deep blue) which causes the photodegradation of MAPbI 3 and hence the decline of power conversion efficiency (PCE) of PVSCs. Some external quantum efficiency spectra of the device are recorded alongside of the 500 h continuous light‐soaking measurement of current density ( J )−voltage ( V ) of the devices. The time‐of‐flight secondary‐ion mass spectroscopy analysis is performed for a quantitative comparison of the iodide derived from the degradation of MAPbI 3 in the encapsulated devices with or without the light‐shielding EP‐ZC films at 10 °C and 65 °C, respectively. The EP‐ZC6 film shows the best protection for encapsulated PVSCs with 98% of the initial PCE at 10 °C after 500 h continuous light soaking. Herein, from the continuous light‐soaking results, one can prioritize the moisture, temperature, and light in the influence of the stability of PVSCs.",2024-05-16,2024,journal-article,Solar RRL,Wiley,Tulsiram Moodalabeed Prasannakumar; Spandana Hampapura Chaluvegowda; Da‐Wei Kuo; Syuan‐Wei Li; Wen‐Yi Yu; Jing‐Jong Shyue; Chao‐Tsen Chen; Chin‐Ti Chen,2,https://doi.org/10.1002/solr.202400226,,False,doi:10.1002/solr.202400226,B_perovskite_stability_related,25,True,True,False,True,False,False,https://doi.org/10.1002/solr.202400226
OpenAlex,oa_reversible_degradation,183,https://openalex.org/W3118445091,10.1002/pssa.202000721,Temperature‐ and Bias‐Dependent Degradation and Regeneration of Perovskite Solar Cells with Organic and Inorganic Hole Transport Layers,"Hybrid halide perovskite solar cells have drawn widespread attention with the achievement of high power conversion efficiencies. However, poor stability remains the greatest barrier preventing their commercialization. Performance degradation and recovery have a complicated dependence on the environment and a dependence on the applied bias, which affects ion migration. Herein, solar cells with an organic hole transport layer and cells with an inorganic hole transport layer are compared. A type of degradation of the organic transport layer is examined, which is reversible by applying a forward bias soak, and how the degradation arises from ion migration mechanisms is explained. Experimental current–voltage and capacitance transient measurements are conducted as a function of temperature. The resulting S‐kink and positive capacitance decay are explained in terms of the modeled effects of a changing ion density at the hole transport layer. An irreversible degradation is found upon heating to more than 100 °C. On the contrary, the inorganic hole transport layer is found to eliminate the observable effects of ion migration, even at elevated temperatures, so long as air exposure is avoided.",2021-01-13,2021,article,physica status solidi (a),,C. H. Swartz; Nischal Khakurel; Selena R. Najar; Mohammed Ismail Hossain; Alex Zakhidov,7,https://doi.org/10.1002/pssa.202000721,,False,doi:10.1002/pssa.202000721,B_perovskite_stability_related,24,True,True,False,True,False,False,https://doi.org/10.1002/pssa.202000721
OpenAlex,oa_som_degradation,18,https://openalex.org/W7133568398,10.1007/s40820-026-02087-x,Advances of Self-Healing Polymers Incorporated in Perovskite Solar Cells for High Durability,"Perovskite solar cells (PSCs) have achieved remarkable power conversion efficiencies (PCE) exceeding 27%, while their operational instability under environmental stress (e.g., moisture, heat, mechanical bending) remains a critical barrier to commercialization. Self-healing polymers (SHPs) with dynamic covalent bonds or non-covalent bonds have emerged as an innovative solution to enhance the durability of PSCs through autonomous damage healing. Although SHPs have been proved to be quite promising for enhance the reliability of PSCs, there is still lacking systematic molecular design strategies tailored for practical cooperation SHPs with versatile types of PSCs. Herein, this review systematically organizes the recent research progress of self-healing PSCs from the perspective of application-oriented design principles. The self-healing mechanisms of PSCs using SHPs under chemical and mechanical damage modes are first comprehensively explored, and a multi-dimensional self-healing evaluation system is proposed. Subsequently, the distinct effects of SHPs as additives, interfacial modifiers, and encapsulation materials in PSCs are summarized. More importantly, the incorporation methods of SHPs in PSCs and the structural characteristics of representative SHPs are systematically analyzed, with application-specific design principles for optimized performance proposed. Finally, the challenges and opportunities in the optimization of self-healing material properties, in situ characterization techniques, and scalable fabrication are outlined. This work aims to facilitate the transition of SHP-based self-healing PSCs from laboratory research to real-world applications, providing a roadmap for future developments in this emerging field.",2026-03-04,2026,article,Nano-Micro Letters,,Jialiang Li; Mengqi Geng; Le Jiang; Tingting Xu,5,https://doi.org/10.1007/s40820-026-02087-x,https://link.springer.com/content/pdf/10.1007/s40820-026-02087-x.pdf,True,doi:10.1007/s40820-026-02087-x,B_perovskite_stability_related,24,True,True,False,True,False,False,https://doi.org/10.1007/s40820-026-02087-x
