source,source_query,source_rank,openalex_id,doi,title,abstract,publication_year,publication_date,document_type,journal,publisher,authors,cited_by_count,landing_page_url,pdf_url,is_oa,metadata_sources,query_hits,best_source_rank,screen_status,screen_score,abstract_available,frontier_2024_2026,review_title_flag,perovskite_hits,pv_hits,stability_hits,curve_evidence_hits,nonmonotonic_recovery_hits,nonmonotonic_recovery_flag
Crossref,cr_pce_hours,72,,10.1021/acsomega.6c00369,All-Perovskite Four-Terminal Spectral Splitting Solar Cells of 30% PCE with FAPbI 3 Wide-Bandgap Perovskite Fabricated by Nanoparticle Technology,,2026,2026-05-05,journal-article,ACS Omega,American Chemical Society (ACS),Kei Ito; Weina Zhang; Kazuteru Nonomura; Keishi Tada; Fumiyasu Awai; Takumi Kinoshita; Takeru Bessho; Jotaro Nakazaki; Satoshi Uchida; Hiroshi Segawa,3,https://doi.org/10.1021/acsomega.6c00369,,,Crossref,cr_pce_hours,72,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell;\bpce\b,,,,False
Crossref,cr_light_soaking,186,,10.1016/j.solener.2025.114228,Perovskite film passivation with amino and fluorine containing small molecule for enhanced solar cell performance,,2026,2026-02,journal-article,Solar Energy,Elsevier BV,Yaru Gao; Yaosen Wang; Cheng Chen; Ziyang Xia; Ziqi Zhao; Yi Tian; Ming Cheng,2,https://doi.org/10.1016/j.solener.2025.114228,,,Crossref,cr_light_soaking;cr_reversible,179,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_reversible,200,,10.1016/j.nexres.2026.101349,"Recent advancements and challenges in perovskite, thin-film, and tandem solar cell technologies",,2026,2026-03,journal-article,Next Research,Elsevier BV,Preet Kaur,2,https://doi.org/10.1016/j.nexres.2026.101349,,,Crossref,cr_reversible,200,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_mppt,5,,10.1016/j.solener.2026.114477,Robust adaptive PID controller for maximum power point tracking in photovoltaic systems under uncertainty,,2026,2026-05,journal-article,Solar Energy,Elsevier BV,Moazameh Sadeghi; Ramazan Havangi,1,https://doi.org/10.1016/j.solener.2026.114477,,,Crossref,cr_mppt,5,D_exclude_not_core_perovskite_PV,8,False,True,False,,photovoltaic,,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_light_soaking,49,,10.1016/j.cej.2026.175135,Color tunable efficient semitransparent perovskite solar cell by bandgap and thickness engineering for enhancing light utilization efficiency,,2026,2026-04,journal-article,Chemical Engineering Journal,Elsevier BV,Suryakanta Tanty; Young Im Noh; Kyoung Jin Choi,1,https://doi.org/10.1016/j.cej.2026.175135,,,Crossref,cr_light_soaking,49,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_operational_stability,88,,10.1016/j.energy.2026.141286,"Spectral-splitting integrated system of perovskite solar cell, solid oxide electrolysis cell, and thermophotovoltaics for full-spectrum solar energy utilization",,2026,2026-08,journal-article,Energy,Elsevier BV,Tao Liang; Yipeng Liu,1,https://doi.org/10.1016/j.energy.2026.141286,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_operational_stability;cr_pce_hours;cr_reversible,54,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell;photovoltaic,,,,False
Crossref,cr_light_soaking,142,,10.1016/j.cplett.2026.142799,Spectral filtering and bifacial light harvesting for high-efficiency semi-transparent perovskite solar cells,,2026,2026-06,journal-article,Chemical Physics Letters,Elsevier BV,Nikhil Shrivastav,1,https://doi.org/10.1016/j.cplett.2026.142799,,,Crossref,cr_light_soaking,142,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_light_soaking,161,,10.1016/j.nxener.2026.100763,Improving perovskite solar cell performance: Where we stand and what's next?,,2026,2026-10,journal-article,Next Energy,Elsevier BV,Dilshod Nematov,1,https://doi.org/10.1016/j.nxener.2026.100763,,,Crossref,cr_light_soaking;cr_reversible,154,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_pce_hours,6,,10.1007/s11082-026-09098-3,High-efficiency Cs2SnI6 double-perovskite solar cell design and optimization achieving 30.45% PCE,,2026,2026-08-24,journal-article,Optical and Quantum Electronics,Springer Science and Business Media LLC,Vikas Kumar; Vikas Kumar Kashyap; Alka Verma; Anuj K. Sharma; Yogendra Kumar Prajapati,0,https://doi.org/10.1007/s11082-026-09098-3,,,Crossref,cr_pce_hours,6,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell;\bpce\b,,,,False
Crossref,cr_light_soaking,12,,10.1016/j.matlet.2026.141173,Enhancing perovskite solar cell efficiency with a Zn2SiO4 light-reflecting layer,,2026,2026-10,journal-article,Materials Letters,Elsevier BV,Iris Tsien; Hongxia Yin,0,https://doi.org/10.1016/j.matlet.2026.141173,,,Crossref,cr_light_soaking,12,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_light_soaking,33,,10.1016/j.surfin.2026.109534,Boosting perovskite solar cell light trapping with textured APPJ-deposited ZnO,,2026,2026-08,journal-article,Surfaces and Interfaces,Elsevier BV,Chih-Yun Chou; Yu-Tang Luo; Zhehan Zhou; Jia-Yang Juang,0,https://doi.org/10.1016/j.surfin.2026.109534,,,Crossref,cr_light_soaking,33,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_light_soaking,40,,10.1016/j.solmat.2026.114452,Genetic algorithm: Design of perovskite solar cells with broadband light-absorption optimization,,2026,2026-10,journal-article,Solar Energy Materials and Solar Cells,Elsevier BV,Jun Zhu; Jinxin Liang; Frank Jiang; Meiqu Lu,0,https://doi.org/10.1016/j.solmat.2026.114452,,,Crossref,cr_light_soaking,40,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_mppt,44,,10.30919/es2099,An Overview on Reinforcement Learning Based Maximum Power Point Tracking Techniques for Solar Photovoltaic Systems,,2026,2026,journal-article,Engineered Science,Engineered Science Publisher,V. S. Kirthika Devi; S. Syama; Seyedali Mirjalili,0,https://doi.org/10.30919/es2099,,,Crossref,cr_mppt,44,D_exclude_not_core_perovskite_PV,8,False,True,False,,photovoltaic,,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_pce_hours,44,,10.1080/0371750x.2026.2638419,Utilizing Various Hole Transport Materials to Improve PCE of a Double Perovskite Bi 2 FeCrO 6 Solar Cell via Numerical Simulation,,2026,2026-01-02,journal-article,Transactions of the Indian Ceramic Society,Informa UK Limited,Krushna Hial; Punyatoya Mishra; Sukanta K Tripathy,0,https://doi.org/10.1080/0371750x.2026.2638419,,,Crossref,cr_pce_hours,44,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell;\bpce\b,,,,False
Crossref,cr_operational_stability,112,,10.1016/j.solmat.2026.114535,Physics-informed machine learning guided optimisation of lead-free perovskite solar cell architectures,,2026,2026-10,journal-article,Solar Energy Materials and Solar Cells,Elsevier BV,Saurav Mishra; Brijesh Kumar Pandey; Priyanka Singh,0,https://doi.org/10.1016/j.solmat.2026.114535,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_operational_stability;cr_pce_hours;cr_reversible,72,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_light_soaking,75,,10.1016/j.solmat.2026.114656,Three-terminal back-contact all-perovskite tandem solar cells with enhanced light confinement,,2026,2026-12,journal-article,Solar Energy Materials and Solar Cells,Elsevier BV,Ruixiao Wang; Jinming Zhang; Xinpeng Zhang; Zemin Zhang; Siyi Wang; Zijian Zhong; Linchuan Ma; Yuelong Li,0,https://doi.org/10.1016/j.solmat.2026.114656,,,Crossref,cr_light_soaking,75,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_operational_stability,148,,10.1016/j.solmat.2026.114491,Design and optimization of all-inorganic perovskite/kesterite-c-Si tandem solar cell outperforming the Shockley-Queisser limit,,2026,2026-10,journal-article,Solar Energy Materials and Solar Cells,Elsevier BV,Rabeya Salam Munira; Ehsanur Rahman,0,https://doi.org/10.1016/j.solmat.2026.114491,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_operational_stability;cr_pce_hours;cr_reversible,95,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_operational_stability,165,,10.1016/j.solener.2026.114959,Comparative benchmark of machine learning models for predicting perovskite solar cell performance,,2026,2026-10,journal-article,Solar Energy,Elsevier BV,Yeraldin Velez-Galvis; Esteban Gonzalez-Valencia; Erick Reyes-Vera; Alexander Sepulveda-Sepulveda,0,https://doi.org/10.1016/j.solener.2026.114959,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_operational_stability;cr_pce_hours;cr_reversible,102,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_light_soaking,149,,10.1016/j.solmat.2025.114043,First principal density functional theory study of an optimized inverted perovskite solar cell with ⍺-MoO3 hole transport layer,,2026,2026-03,journal-article,Solar Energy Materials and Solar Cells,Elsevier BV,Mahdiyeh Zeynali; Mahdiyeh Meskini; Saeid Asgharizadeh; Saeid Khesali Azadi,0,https://doi.org/10.1016/j.solmat.2025.114043,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_reversible,141,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_mppt,143,,10.1038/s41598-026-43400-3,A photovoltaic maximum power point tracking strategy based on the IRBMO-VP&O algorithm,,2026,2026-03-10,journal-article,Scientific Reports,Springer Science and Business Media LLC,Xiang’ao Wang,0,https://doi.org/10.1038/s41598-026-43400-3,,,Crossref,cr_mppt,143,D_exclude_not_core_perovskite_PV,8,False,True,False,,photovoltaic,,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_mppt,144,,10.1038/s41598-026-66286-7,Adaptive gradient descent–based maximum power point tracking algorithm for low-power photovoltaic systems with complexity-aware performance analysis,,2026,2026-08-25,journal-article,Scientific Reports,Springer Science and Business Media LLC,Kimia Ahmadi; Wouter A. Serdijn,0,https://doi.org/10.1038/s41598-026-66286-7,,,Crossref,cr_mppt,144,D_exclude_not_core_perovskite_PV,8,False,True,False,,photovoltaic,,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_light_soaking,171,,10.1016/j.solener.2026.114900,Machine learning prediction of perovskite solar cell efficiency across standardized experimental data,,2026,2026-09,journal-article,Solar Energy,Elsevier BV,Narendra Bandaru; Murali Krishna Enduri; Rasmus Schmidt Davidsen; Subhashis Saha; Kakarla Raghava Reddy; Ch. Venkata Reddy,0,https://doi.org/10.1016/j.solener.2026.114900,,,Crossref,cr_light_soaking;cr_reversible,165,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_mppt,170,,10.1504/ijpelec.2026.10076801,Enhanced maximum power point tracking for photovoltaic systems using a novel sine cosine algorithm with pattern search,,2026,2026,journal-article,International Journal of Power Electronics,Inderscience Publishers,Muzammil Ahmed,0,https://doi.org/10.1504/ijpelec.2026.10076801,,,Crossref,cr_mppt,170,D_exclude_not_core_perovskite_PV,8,False,True,False,,photovoltaic,,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_mppt,177,,10.11648/j.sr.20261403.14,Real-time Optimization of Piezoelectric Energy Harvesting Using ANN-based Maximum Power Point Tracking,"Piezoelectric Energy Harvesting (PEH) plays a pivotal role in powering low-power electronic systems by leveraging ambient vibrations. However, the nonlinear and fluctuating nature of mechanical inputs leads to continuous variations in electrical output, making Maximum Power Point Tracking (MPPT) essential for efficient energy extraction. Traditional control methods based on fixed-duty cycle or pulses struggle to adapt to these dynamic conditions, resulting in significant energy loss. To address this challenge, this study proposes an innovative solution by developing an intelligent MPPT controller based on Artificial Neural Network (ANN). This controller is capable of adaptively determining the optimal duty cycle for a DC-DC Buck converter in real time. To generate the necessary training data for the network, an integrated simulation model was constructed-comprising a piezoelectric bender, a full-wave rectifier, and a lithium-ion battery-and evaluated under various vibration amplitudes and frequencies. The results demonstrated that the trained ANN achieved a remarkably high correlation coefficient (R = 0.99332), confirming its high accuracy and excellent generalization capability. Furthermore, simulation results proved the efficiency of the proposed system in significantly stabilizing the rectifier voltage, enhancing impedance matching, and improving battery charging performance. These findings demonstrate that utilizing an ANN-based MPPT provides a robust and effective solution for optimizing real-time energy harvesting and generation from piezoelectric vibration systems.",2026,2026-06-04,journal-article,Science Research,Science Publishing Group,Ismail Omer,0,https://doi.org/10.11648/j.sr.20261403.14,,,Crossref,cr_mppt,177,D_exclude_not_core_perovskite_PV,8,True,True,False,,,ageing|aging,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_reversible,196,,10.1134/s1063782625604728,Optimizing the ABX3 Perovskite/Transport Layer Interface in the Perovskite Solar Cell: Interfacial Layer Selection for Tripartite Heterostructures through Defect Passivation,,2026,2026-05,journal-article,Semiconductors,Pleiades Publishing Ltd,Bhuvaneswari Thiyagarajan; Kathirvelu Murugan,0,https://doi.org/10.1134/s1063782625604728,,,Crossref,cr_reversible,196,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_mppt,200,,10.17559/tv-20250929003032,Concise Arithmetic Optimization-Based PI Control for Robust Maximum Power Point Tracking in Photovoltaic Systems,,2026,2026-10-15,journal-article,Tehnicki vjesnik - Technical Gazette,University of Slavonski Brod,,0,https://doi.org/10.17559/tv-20250929003032,,,Crossref,cr_mppt,200,D_exclude_not_core_perovskite_PV,8,False,True,False,,photovoltaic,,maximum power point|\bmpp(?:t)?\b;tracking,,False
OpenAlex,oa_operational_stability,149,https://openalex.org/W4407189711,10.1038/s41557-025-01732-z,Molecular contacts with an orthogonal π-skeleton induce amorphization to enhance perovskite solar cell performance,,2025,2025-02-06,article,Nature Chemistry,Nature Portfolio,Jingjing Zhou; Yixin Luo; Runda Li; Liuwen Tian; Ke Zhao; Jiahui Shen; Donger Jin; Zixuan Peng; Libing Yao; Li Zhang; Qingqing Liu; Shaochen Zhang; Lu Jin; Shenglong Chu; Sisi Wang; Yuan Tian; Jiazhe Xu; Xu Zhang; Pengju Shi; Xiaonan Wang; Wei Fan; Xuechun Sun; Jingyi Sun; L.J. Chen; Gang Wu; Wen Shi; Hongfei Wang; Tianqi Deng; Rui Wang; Deren Yang; Jingjing Xue,86,https://doi.org/10.1038/s41557-025-01732-z,,False,OpenAlex,oa_operational_stability,149,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
OpenAlex,oa_operational_stability,124,https://openalex.org/W4408156579,10.1038/s41563-025-02163-4,Non-fullerene electron-transporting materials for high-performance and stable perovskite solar cells,,2025,2025-03-04,article,Nature Materials,Nature Portfolio,Kui Feng; Guoliang Wang; Qing Lian; Sergio Gámez‐Valenzuela; Bolin Li; Riqing Ding; Wanli Yang; Keli Wang; Jie Zeng; Yong Zhang; Sang Young Jeong; Baomin Xu; Anita Ho‐Baillie; Han Young Woo; Antonio Facchetti; Xugang Guo,84,https://doi.org/10.1038/s41563-025-02163-4,,False,OpenAlex,oa_operational_stability,124,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
OpenAlex,oa_operational_stability,98,https://openalex.org/W4414041184,10.1038/s41566-025-01732-y,"Towards efficient, scalable and stable perovskite/silicon tandem solar cells",,2025,2025-08-14,article,Nature Photonics,Nature Portfolio,Guang Yang; Chunyan Deng; Chongwen Li; Tao Zhu; Dachang Liu; Yang Bai; Qi Chen; Jinsong Huang; Gang Li,80,https://doi.org/10.1038/s41566-025-01732-y,,False,OpenAlex,oa_operational_stability,98,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
OpenAlex,oa_mppt,81,https://openalex.org/W4406221751,10.1038/s41566-024-01570-4,Suppressing wide-angle light loss and non-radiative recombination for efficient perovskite solar cells,,2025,2025-01-09,article,Nature Photonics,Nature Portfolio,Yansong Ge; Likai Zheng; Haibing Wang; Jing Gao; Fang Yao; Chen Wang; Guang Li; Hongling Guan; Shuxin Wang; Hongsen Cui; Feihong Ye; Wenlong Shao; Zhimiao Zheng; Zhenhua Yu; Jiahao Wang; Zuxiong Xu; Chenjie Dai; Yihan Ma; Yi Yang; Zhiqiang Guan; Yong Liu; Jianbo Wang; Qianqian Lin; Zhongyang Li; Xiong Li; Weijun Ke; Michaël Grätzel; Guojia Fang,78,https://doi.org/10.1038/s41566-024-01570-4,,False,OpenAlex,oa_mppt,81,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
OpenAlex,oa_mppt,88,https://openalex.org/W4409522837,10.1038/s41565-025-01900-9,On-demand formation of Lewis bases for efficient and stable perovskite solar cells,,2025,2025-04-17,article,Nature Nanotechnology,Nature Portfolio,Sheng Fu; Nannan Sun; Hao Chen; Cheng Liu; Xiaoming Wang; You Li; Abasi Abudulimu; Yuanze Xu; Shripathi Ramakrishnan; Chongwen Li; Yi Yang; Haoyue Wan; Zixu Huang; Yeming Xian; Yifan Yin; Tingting Zhu; Haoran Chen; Amirhossein Rahimi; Muhammad Mohsin Saeed; Yugang Zhang; Qiuming Yu; David S. Ginger; Randy J. Ellingson; Bin Chen; Zhaoning Song; Mercouri G. Kanatzidis; Edward H. Sargent; Yanfa Yan,65,https://doi.org/10.1038/s41565-025-01900-9,https://www.osti.gov/biblio/2561410,True,OpenAlex,oa_mppt,88,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
OpenAlex,oa_mppt,84,https://openalex.org/W4412514874,10.1038/s41566-025-01725-x,High-efficiency perovskite solar cells enabled by suppressing intermolecular aggregation in hole-selective contacts,,2025,2025-07-21,article,Nature Photonics,Nature Portfolio,Danpeng Gao; Bo Li; Xianglang Sun; Qi Liu; Chunlei Zhang; Liangchen Qian; Zexin Yu; Xintong Li; Xin Wu; Baoze Liu; Ning Wang; Francesco Vanin; Xinxin Xia; Jie Gong; Nan Li; Xiao Cheng Zeng; Zhong’an Li; Zonglong Zhu,59,https://doi.org/10.1038/s41566-025-01725-x,,False,OpenAlex,oa_mppt,84,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
OpenAlex,oa_operational_stability,193,https://openalex.org/W4416076572,10.1038/s41586-025-09849-4,Flexible perovskite/silicon tandem solar cells with 33.6% efficiency,,2025,2025-11-10,article,Nature,Nature Portfolio,Shibo Wang; Wenhao Li; Cao Yu; Wei Shi; Qian Kang; Fengxian Cao; Kun Gao; Yang Liu; Bowen Yang; Jian Zhou; Shaofei Yang; Qi Wang; Qin Fei; Xi Chen; Gaoyuan Chen; Pengxu Chen; Zijia Li; Wei-Chih Hsu; Zhongliang Yan; Yang Bai; Wenzhu Liu; Stefaan De Wolf; Xinbo Yang; Xiaohong Zhang,52,https://doi.org/10.1038/s41586-025-09849-4,,False,OpenAlex,oa_operational_stability,193,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_operational_stability,195,,10.1016/j.solener.2025.113347,Design and simulation of gradient-structured Cs2AgBiBr6 carbon-based double perovskite solar cell for boosting photovoltaic performance,,2025,2025-04,journal-article,Solar Energy,Elsevier BV,Weiqiang Yang; Wenjun Li; Qiulin Liu; Yan Jin,27,https://doi.org/10.1016/j.solener.2025.113347,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_operational_stability;cr_pce_hours;cr_reversible,120,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell;photovoltaic,,,,False
OpenAlex,oa_mppt,200,https://openalex.org/W4415407397,10.1038/s41563-025-02375-8,Intermediate phase evolution for stable and oriented evaporated wide-bandgap perovskite solar cells,,2025,2025-10-22,article,Nature Materials,Nature Portfolio,Z.L. Dong; Jingcong Hu; Xiao Guo; Zhuojie Shi; Haijie Chen; Yunluo Wang; Ran Luo; Julian A. Steele; Zachary Degnan; Eduardo Solano; Qi‐Lin Zhou; Nikhil Kalasariya; Nengxu Li; Tao Wang; Jinxi Chen; L. K. Lee; Yuduan Wang; Jia Li; Martin Stolterfoht; Manling Sui; Yue Lu; Yi Hou,25,https://doi.org/10.1038/s41563-025-02375-8,,False,OpenAlex,oa_mppt,200,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_mppt,19,,10.1016/j.epsr.2024.111316,Maximum power point tracking of solar photovoltaic under partial shading conditions based on improved salp swarm algorithm,,2025,2025-04,journal-article,Electric Power Systems Research,Elsevier BV,Guolian Hou; Zhiqiang Guo,24,https://doi.org/10.1016/j.epsr.2024.111316,,,Crossref,cr_mppt,19,D_exclude_not_core_perovskite_PV,8,False,True,False,,photovoltaic,,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_mppt,114,,10.1016/j.eswa.2024.125786,A new hybrid swarm intelligence-based maximum power point tracking technique for solar photovoltaic systems under varying irradiations,,2025,2025-03,journal-article,Expert Systems with Applications,Elsevier BV,Vijay Laxmi Mishra; Yogesh Kumar Chauhan; Kripa Shankar Verma,20,https://doi.org/10.1016/j.eswa.2024.125786,,,Crossref,cr_mppt,114,D_exclude_not_core_perovskite_PV,8,False,True,False,,photovoltaic,,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_mppt,31,,10.1109/access.2025.3547954,Investigating the Potential of an ANFIS-Based Maximum Power Point Tracking Controller for Solar Photovoltaic Systems,,2025,2025,journal-article,IEEE Access,Institute of Electrical and Electronics Engineers (IEEE),Yavuz Türkay; Ahmet Gürkan Yüksek,19,https://doi.org/10.1109/access.2025.3547954,,,Crossref,cr_mppt,31,D_exclude_not_core_perovskite_PV,8,False,True,False,,photovoltaic,,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_light_soaking,167,,10.1016/j.solmat.2025.113430,A computational examination of lead free Cs2PtI6 based perovskite solar cell with investigation of several carrier transport materials,,2025,2025-04,journal-article,Solar Energy Materials and Solar Cells,Elsevier BV,Nitesh Kumar Singh; Anshul Agarwal; Vivek Shrivastava; Lalit Kumar Awasthi,15,https://doi.org/10.1016/j.solmat.2025.113430,,,Crossref,cr_light_soaking;cr_reversible,161,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_reversible,195,,10.1016/j.solmat.2025.113481,Facile surface modification process of Sn-doped In2O3 electron transport layer for enhanced perovskite solar cell performance,,2025,2025-06,journal-article,Solar Energy Materials and Solar Cells,Elsevier BV,Ramarajan Ramanathan; Michael Zinigrad; K. Arjunan; K. Ravichandran; Harish C. Barshilia; Ramesh Chandra Mallik,11,https://doi.org/10.1016/j.solmat.2025.113481,,,Crossref,cr_reversible,195,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_light_soaking,139,,10.1016/j.solener.2025.113308,Towards Fast Bayesian inference of equivalent circuit parameters of perovskite solar cell,,2025,2025-03,journal-article,Solar Energy,Elsevier BV,Jian Sun; Jintian Pan; Qing Song; Yang Liu; Yue Wang; Yonghua Chen; Deli Li,10,https://doi.org/10.1016/j.solener.2025.113308,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_reversible,130,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_operational_stability,70,,10.1016/j.solener.2025.114055,Highly efficient lead-free solar cell using perovskite and chalcogenide materials,,2025,2025-12,journal-article,Solar Energy,Elsevier BV,Md. Mehedi Hasan; Abdul Khaleque; Thuifique Alam,9,https://doi.org/10.1016/j.solener.2025.114055,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_operational_stability;cr_pce_hours;cr_reversible,45,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_operational_stability,105,,10.1016/j.solmat.2025.113510,Efficiency enhancement in 4T perovskite/Si tandem solar cell by charge extraction management,,2025,2025-06,journal-article,Solar Energy Materials and Solar Cells,Elsevier BV,Salar Moeini; Mina Noori; Amin Abbasiyan,9,https://doi.org/10.1016/j.solmat.2025.113510,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_operational_stability;cr_pce_hours;cr_reversible,65,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_pce_hours,46,,10.1016/j.dib.2025.111653,Dataset of SCAPS-1D simulated halide perovskite solar cells with SHAP and machine learning-based PCE optimization,,2025,2025-06,journal-article,Data in Brief,Elsevier BV,Ivan E. Novoselov; Alexander M. Gvozdev; Andrey A. Smirnov; Ivan S. Zhidkov,8,https://doi.org/10.1016/j.dib.2025.111653,,,Crossref,cr_pce_hours,46,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell;\bpce\b,,,,False
Crossref,cr_mppt,2,,10.1016/j.solener.2025.114011,Optimization of maximum power point tracking controllers for enhanced performance in solar photovoltaic systems,,2025,2025-12,journal-article,Solar Energy,Elsevier BV,S. Yamuna; M. Sreedhar,7,https://doi.org/10.1016/j.solener.2025.114011,,,Crossref,cr_mppt,2,D_exclude_not_core_perovskite_PV,8,False,True,False,,photovoltaic,,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_mppt,129,,10.1038/s41598-025-87694-1,Research on maximum power point tracking of photovoltaic power generation based on improved hybrid optimization algorithm,,2025,2025-02-01,journal-article,Scientific Reports,Springer Science and Business Media LLC,Liming Wei; Yuan Li,7,https://doi.org/10.1038/s41598-025-87694-1,,,Crossref,cr_mppt,129,D_exclude_not_core_perovskite_PV,8,False,True,False,,photovoltaic,,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_light_soaking,184,,10.1016/j.solener.2025.113291,Simulation study on the impact of inorganic carrier transport layers on perovskite solar cell performance,,2025,2025-03,journal-article,Solar Energy,Elsevier BV,Jianghao Liu; Maiwulangjiang Adili; Hao Pan; Guofu Hou; Ying Zhao; Qian Huang; Xiaodan Zhang,6,https://doi.org/10.1016/j.solener.2025.113291,,,Crossref,cr_light_soaking;cr_reversible,176,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_operational_stability,180,,10.1016/j.solmat.2025.113698,Flexible transparent conducting electrodes unexpectedly influence MAPbI3 film morphology and perovskite solar cell performance,,2025,2025-09,journal-article,Solar Energy Materials and Solar Cells,Elsevier BV,Bishal Bhandari; Justin C. Bonner; Cody R. Allen; Julia W.P. Hsu,5,https://doi.org/10.1016/j.solmat.2025.113698,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_operational_stability;cr_pce_hours;cr_reversible,112,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_light_soaking,134,,10.1016/j.solener.2025.113334,Optoelectronic evaluation of SrMnO3 cubic perovskite for prospective visible light solar photovoltaic application,,2025,2025-04,journal-article,Solar Energy,Elsevier BV,N.P. Vikas; Manisha Kar; Archana Hota; Sougat Purohit; Salila Kumar Sethy; Kamatchi Jothiramalingam Sankaran; Ravi P. Srivastava; Amritendu Roy,5,https://doi.org/10.1016/j.solener.2025.113334,,,Crossref,cr_light_soaking,134,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,photovoltaic,,,,False
